zip,lat,lng
04017,43.73,-70.1146
04019,43.6915,-70.0999
04020,43.7681,-70.8102
04021,43.7975,-70.2649
04022,43.9805,-70.8072
04024,43.833,-70.6777
04027,43.4033,-70.9115
04029,43.9016,-70.6877
04030,43.5895,-70.6923
04032,43.8556,-70.1008
04037,44.0928,-70.9498
04038,43.7034,-70.4581
04039,43.8875,-70.3422
04040,44.1109,-70.7185
04041,43.864,-70.8256
04042,43.6295,-70.6245
04043,43.3976,-70.571
04046,43.4203,-70.492
04047,43.7361,-70.9108
04048,43.6873,-70.7828
04049,43.7377,-70.703
04050,43.6921,-70.157
04051,44.1887,-70.8847
04055,43.9702,-70.6154
04056,43.654,-70.863
04057,44.1016,-70.6989
04061,43.6338,-70.742
04062,43.7975,-70.4045
04063,43.5011,-70.3962
04064,43.5261,-70.3898
04066,43.7727,-69.9683
04068,43.84,-70.9406
04069,43.8992,-70.1819
04071,43.9284,-70.4508
04072,43.539,-70.4623
04073,43.4134,-70.7424
04074,43.5911,-70.3682
04076,43.5524,-70.8379
04079,43.8031,-69.95
04083,43.4673,-70.8139
04084,43.7661,-70.566
04085,43.7744,-70.6267
04086,43.9615,-69.9588
04087,43.5655,-70.7525
04088,44.193,-70.7163
04090,43.3267,-70.6336
04091,43.8321,-70.7514
04092,43.6954,-70.3539
04093,43.6428,-70.5377
04095,43.6356,-70.9152
04096,43.7978,-70.1718
04097,43.8512,-70.2364
04101,43.6624,-70.2584
04102,43.6588,-70.3062
04103,43.6938,-70.2909
04105,43.7475,-70.2825
04106,43.6307,-70.2891
04107,43.5887,-70.2377
04108,43.6601,-70.1895
04109,43.668,-70.2018
04110,43.7582,-70.1987
04210,44.0849,-70.2492
04216,44.7068,-70.8215
04217,44.3678,-70.8332
04219,44.4092,-70.5928
04220,44.3365,-70.3533
04221,44.4603,-70.2998
04222,43.9644,-70.1296
04224,44.5802,-70.4011
04226,44.6084,-70.6994
04227,44.5574,-70.2975
04228,44.4326,-70.115
04231,44.2642,-70.8872
04234,44.6239,-70.1919
04236,44.1904,-70.1446
04237,44.4966,-70.7256
04238,44.2107,-70.3818
04239,44.5306,-70.2097
04240,44.0915,-70.1681
04250,44.026,-70.1166
04252,44.0271,-70.0596
04253,44.4079,-70.215
04254,44.4325,-70.1427
04255,44.3362,-70.6705
04256,44.1024,-70.409
04257,44.5735,-70.5136
04258,44.1483,-70.3379
04259,44.2284,-70.0086
04260,43.9639,-70.2959
04261,44.5646,-70.9201
04263,44.2948,-70.1306
04265,44.2844,-70.0464
04267,44.2104,-70.7902
04268,44.2292,-70.6066
04270,44.1124,-70.5156
04271,44.2637,-70.4983
04274,44.0461,-70.3894
04275,44.6897,-70.6373
04276,44.5347,-70.6154
04280,44.1215,-70.0615
04281,44.2444,-70.4884
04282,44.2671,-70.2428
04284,44.3513,-70.0661
04285,44.7033,-70.4462
04286,44.4015,-70.8651
04287,44.0572,-69.9682
04289,44.3211,-70.5338
04290,44.4735,-70.4506
04292,44.374,-70.4469
04294,44.629,-70.2695
04330,44.3639,-69.7374
04342,44.0794,-69.7394
04343,44.3289,-69.8916
04344,44.2588,-69.8213
04345,44.1982,-69.7848
04346,44.2347,-69.7506
04347,44.2905,-69.8141
04348,44.2152,-69.4992
04349,44.4373,-70.0685
04350,44.1625,-69.9399
04351,44.3313,-69.861
04352,44.4656,-69.9609
04353,44.2053,-69.6125
04354,44.396,-69.4271
04355,44.3821,-69.949
04357,44.1237,-69.8288
04358,44.4182,-69.5329
04359,44.1775,-69.7606
04360,44.5476,-70.003
04363,44.3111,-69.5781
04364,44.3115,-69.9624
04401,44.8492,-68.8448
04406,45.2345,-69.5699
04408,44.9913,-68.2307
04410,45.0882,-68.907
04411,44.8813,-68.5761
04412,44.7835,-68.7351
04413,45.5507,-67.7436
04414,45.4447,-69.1066
04415,45.3829,-69.062
04416,44.6272,-68.7529
04417,45.2349,-68.3791
04418,45.0864,-68.4722
04419,44.7969,-69.0314
04421,44.4111,-68.7952
04422,45.071,-69.0341
04424,45.6705,-67.8681
04426,45.2196,-69.1835
04427,44.9806,-69.0108
04428,44.8064,-68.5559
04429,44.7208,-68.6164
04430,45.6392,-68.5852
04431,44.5621,-68.6704
04434,44.7854,-69.1337
04435,44.9643,-69.1354
04438,44.5986,-68.919
04441,45.896,-69.4753
04442,45.4795,-69.6939
04443,45.2243,-69.399
04444,44.7259,-68.9458
04448,45.3187,-68.7099
04449,44.9978,-68.884
04450,44.9161,-68.928
04451,45.6109,-68.2105
04453,45.1719,-68.7851
04454,45.5559,-67.5638
04455,45.3233,-68.275
04456,44.8865,-68.9977
04457,45.4163,-68.4783
04459,45.5941,-68.3406
04460,45.6938,-68.5459
04461,44.9642,-68.5687
04462,45.9369,-68.9809
04463,45.2752,-68.9061
04464,45.4187,-69.398
04468,45.0232,-68.7276
04469,44.9012,-68.6684
04471,45.8911,-67.8471
04472,44.5735,-68.6773
04473,44.8865,-68.7172
04474,44.715,-68.779
04475,45.1815,-68.5872
04476,44.4748,-68.7053
04478,45.8641,-69.8768
04479,45.1276,-69.307
04481,45.2465,-69.1021
04485,45.361,-69.6202
04487,45.3904,-68.1022
04488,44.8759,-69.1114
04489,44.9103,-68.6902
04490,45.4336,-67.8557
04491,45.5707,-67.4697
04492,45.3491,-67.6779
04493,45.2379,-68.5338
04495,45.4546,-68.3299
04496,44.6584,-68.9119
04497,45.7637,-68.0513
04530,43.8916,-69.8306
04535,44.0878,-69.6344
04537,43.8967,-69.6234
04538,43.8562,-69.6297
04539,43.9642,-69.5067
04541,43.8957,-69.4767
04543,44.0345,-69.4921
04544,43.8456,-69.5869
04547,43.9939,-69.3278
04548,43.815,-69.748
04551,44.0065,-69.427
04553,44.0479,-69.5715
04554,43.8657,-69.5056
04555,44.106,-69.4769
04556,43.9687,-69.6231
04558,43.8987,-69.5158
04562,43.7876,-69.8276
04563,44.0151,-69.2566
04564,43.935,-69.4647
04568,43.886,-69.5599
04570,43.8085,-69.6307
04571,43.8973,-69.6737
04572,44.1098,-69.3696
04573,43.9514,-69.5537
04574,44.2733,-69.3913
04575,43.8527,-69.662
04576,43.8223,-69.667
04578,43.9814,-69.6926
04579,43.9622,-69.7687
04605,44.6748,-68.4171
04606,44.5772,-67.703
04607,44.4826,-68.0565
04609,44.3852,-68.2711
04611,44.4877,-67.5963
04612,44.26,-68.3731
04613,44.378,-68.0342
04614,44.4178,-68.5845
04616,44.2835,-68.5707
04617,44.3662,-68.7368
04619,45.134,-67.224
04622,44.757,-67.9846
04623,44.728,-67.7282
04624,44.4228,-67.9871
04625,44.2513,-68.2605
04626,44.6849,-67.2217
04627,44.2229,-68.6527
04628,44.8715,-67.2699
04629,44.4282,-68.5176
04630,44.8373,-67.4583
04631,44.9131,-67.0179
04634,44.6489,-68.2204
04635,44.143,-68.3448
04637,45.1962,-67.8076
04640,44.5385,-68.3037
04642,44.3338,-68.8043
04643,44.5791,-67.8057
04644,44.4138,-68.2521
04645,44.0541,-68.6282
04646,44.2556,-68.2217
04648,44.664,-67.5903
04649,44.5661,-67.5817
04650,44.2849,-68.7091
04652,44.8224,-67.0761
04653,44.2312,-68.3403
04654,44.771,-67.5534
04655,44.6647,-67.3932
04657,44.9702,-67.423
04658,44.5398,-67.8731
04660,44.3405,-68.3332
04662,44.3086,-68.2943
04664,44.5469,-68.1271
04666,44.9817,-67.2252
04667,44.9785,-67.1041
04668,45.2097,-67.5901
04669,44.4167,-68.0175
04671,45.0662,-67.1625
04673,44.3096,-68.6745
04674,44.2947,-68.4107
04675,44.3045,-68.2527
04676,44.3466,-68.6417
04677,44.4902,-68.1794
04679,44.2794,-68.3326
04680,44.5064,-67.9447
04681,44.1665,-68.6565
04683,44.2227,-68.7578
04684,44.4934,-68.5279
04685,44.1562,-68.4485
04686,44.9854,-67.6992
04691,44.7627,-67.251
04693,44.3848,-68.0783
04694,45.1033,-67.4722
04730,46.1323,-67.9139
04732,46.5072,-68.7643
04733,45.757,-68.4015
04734,46.4786,-67.9223
04735,46.4181,-67.8647
04736,46.9153,-68.0212
04739,47.0102,-68.6908
04740,46.6432,-67.8549
04741,47.4478,-69.1963
04742,46.7777,-67.8553
04743,47.1951,-68.6174
04745,47.2828,-68.3917
04746,47.2488,-68.1247
04747,46.0042,-68.2381
04750,46.9583,-67.8571
04756,47.3222,-68.3032
04757,46.6627,-68.1724
04758,46.5543,-67.8473
04760,46.3468,-67.9364
04761,46.1183,-67.9714
04762,46.9708,-68.1346
04763,46.0806,-68.1036
04764,46.4186,-68.5682
04765,46.1535,-68.6263
04766,46.8816,-68.2391
04768,46.8262,-68.8689
04769,46.6867,-67.9874
04772,47.2272,-68.3131
04773,47.2762,-68.2234
04774,47.0798,-69.1239
04776,45.8511,-68.3234
04777,45.8477,-68.5074
04779,47.1221,-68.323
04780,46.2376,-68.2526
04781,47.1446,-68.6095
04783,47.0425,-68.1758
04785,47.13,-67.9868
04786,46.7921,-68.1788
04787,46.5517,-67.9768
04841,44.1274,-69.1369
04843,44.2293,-69.0892
04847,44.251,-69.1896
04848,44.3108,-68.909
04849,44.3179,-69.0475
04851,43.855,-68.8735
04852,43.7656,-69.3124
04853,44.1517,-68.8631
04854,44.0682,-69.0871
04855,43.9346,-69.2575
04856,44.178,-69.1201
04858,44.0465,-69.1452
04859,43.9889,-69.1376
04860,43.9693,-69.2284
04861,44.093,-69.1748
04862,44.2619,-69.2771
04863,44.079,-68.8438
04864,44.1295,-69.2448
04901,44.5544,-69.5705
04910,44.517,-69.4412
04911,44.7779,-69.9556
04912,44.9837,-69.6833
04915,44.4664,-69.0416
04917,44.4882,-69.8401
04918,44.5173,-69.8669
04920,45.14,-69.8501
04921,44.5709,-69.1335
04922,44.6874,-69.3825
04923,45.0321,-69.4467
04924,44.7792,-69.5497
04925,45.2179,-69.9048
04926,44.4816,-69.5164
04927,44.6702,-69.5359
04928,44.9497,-69.2569
04929,44.7621,-69.3106
04930,45.0311,-69.3148
04932,44.6957,-69.1334
04933,44.8176,-69.2292
04936,45.3357,-70.6284
04937,44.6357,-69.6762
04938,44.6587,-70.1034
04939,45.0544,-69.1586
04940,44.6249,-70.0832
04941,44.4654,-69.3017
04942,45.0637,-69.5855
04943,44.8799,-69.5205
04944,44.6873,-69.6436
04945,45.7629,-70.2339
04947,45.0327,-70.2388
04949,44.3671,-69.3403
04950,44.8325,-69.8055
04951,44.6085,-69.0476
04952,44.4094,-69.1428
04953,44.8602,-69.233
04955,44.6393,-70.007
04956,44.8084,-70.1143
04957,44.7015,-69.8461
04958,44.9075,-69.9307
04961,45.133,-70.1347
04962,44.4892,-69.6261
04963,44.5663,-69.8148
04964,44.8758,-70.7832
04965,44.8456,-69.3627
04966,44.8282,-70.43
04967,44.7714,-69.438
04969,44.7702,-69.2246
04970,45.0045,-70.638
04971,44.9319,-69.3923
04973,44.3622,-69.1931
04974,44.4893,-68.93
04975,44.6253,-69.5884
04976,44.7987,-69.6695
04978,44.6291,-69.8013
04979,44.943,-69.7927
04981,44.5322,-68.8595
04982,45.1116,-70.423
04983,44.9228,-70.3093
04984,44.7013,-70.2622
04985,45.3708,-69.943
04986,44.5529,-69.2225
04987,44.6792,-69.2536
04988,44.5959,-69.3597
04989,44.4299,-69.6479
04992,44.663,-70.16
05001,43.6722,-72.3813
05031,43.712,-72.591
05032,43.8064,-72.6594
05033,44.0089,-72.158
05034,43.5846,-72.6321
05035,43.6015,-72.6876
05036,44.0264,-72.5798
05037,43.4594,-72.4915
05038,43.9943,-72.4572
05039,44.0366,-72.2972
05040,44.0671,-72.2024
05041,43.9506,-72.5406
05042,44.2276,-72.0996
05043,43.8081,-72.2083
05045,43.9172,-72.1987
05046,44.2364,-72.2527
05048,43.582,-72.4237
05050,44.2675,-72.0641
05051,44.103,-72.1212
05052,43.5993,-72.3579
05053,43.7193,-72.488
05055,43.7541,-72.3131
05056,43.5192,-72.7227
05058,43.8858,-72.27
05059,43.64,-72.4262
05060,43.9592,-72.69
05061,43.9321,-72.5863
05062,43.4979,-72.5925
05065,43.7845,-72.4233
05067,43.6882,-72.5132
05068,43.7965,-72.5353
05069,44.1905,-72.1368
05070,43.8399,-72.364
05071,43.5607,-72.5534
05072,43.8831,-72.3788
05075,43.837,-72.2798
05076,44.1506,-72.2324
05077,43.9032,-72.4807
05079,43.9562,-72.3246
05081,44.1369,-72.0723
05083,43.9188,-72.2681
05084,43.7271,-72.4498
05086,44.1143,-72.3008
05089,43.4922,-72.4464
05091,43.6402,-72.573
05101,43.179,-72.4945
05141,43.1535,-72.5669
05142,43.403,-72.5863
05143,43.2701,-72.6321
05146,43.1762,-72.6173
05148,43.2288,-72.8
05149,43.3802,-72.7116
05150,43.3346,-72.5293
05151,43.397,-72.4906
05152,43.2536,-72.9152
05153,43.41,-72.6416
05154,43.1356,-72.5355
05155,43.1242,-72.8944
05156,43.3058,-72.4703
05158,43.0982,-72.4703
05161,43.3157,-72.806
05201,42.881,-73.1415
05250,43.1203,-73.1932
05251,43.2622,-73.0705
05252,43.0668,-73.0611
05253,43.2515,-72.9993
05254,43.1569,-73.0669
05255,43.1667,-73.0664
05257,42.9591,-73.2539
05260,42.8072,-73.2649
05261,42.7823,-73.1974
05262,42.9804,-73.1268
05301,42.8462,-72.6607
05340,43.1623,-72.9342
05341,42.9637,-72.7968
05342,42.7683,-72.7947
05343,43.0986,-72.8004
05345,42.9843,-72.6799
05346,43.0251,-72.5317
05350,42.7987,-72.9718
05352,42.788,-73.0785
05353,43.0654,-72.6665
05354,42.7623,-72.526
05355,43.0205,-72.8065
05356,42.9535,-72.8687
05358,42.7629,-72.7209
05359,43.1526,-72.7159
05360,43.0025,-72.9441
05361,42.7828,-72.8765
05362,42.9364,-72.661
05363,42.8818,-72.8929
05401,44.4763,-73.21
05403,44.447,-73.1723
05404,44.4951,-73.1843
05405,44.4737,-73.1956
05408,44.512,-73.2492
05439,44.495,-73.164
05440,44.9596,-73.2796
05441,44.7914,-72.7697
05442,44.7586,-72.6768
05443,44.1335,-73.0367
05444,44.6477,-72.9009
05445,44.3094,-73.2216
05446,44.5486,-73.1853
05447,44.9311,-72.7028
05448,44.7555,-72.8974
05450,44.9002,-72.7911
05452,44.5241,-73.0624
05454,44.7025,-73.027
05455,44.8029,-72.9667
05456,44.2076,-73.2552
05457,44.971,-72.9134
05458,44.7182,-73.3055
05459,44.9535,-73.0045
05461,44.3222,-73.0913
05462,44.3006,-72.9538
05463,44.8695,-73.3411
05464,44.6452,-72.8176
05465,44.4683,-72.95
05468,44.6554,-73.1456
05471,44.856,-72.5941
05472,44.1089,-73.1599
05473,44.2434,-73.1934
05474,44.8404,-73.2736
05476,44.9631,-72.6412
05477,44.4031,-72.9547
05478,44.8097,-73.0812
05481,44.7729,-73.2051
05482,44.3851,-73.2095
05483,44.8819,-72.972
05485,44.9035,-72.9735
05486,44.6406,-73.3108
05487,44.2318,-73.0106
05488,44.9214,-73.1249
05489,44.5409,-72.8874
05491,44.1125,-73.3088
05492,44.7166,-72.7542
05494,44.6024,-73.0052
05495,44.4294,-73.0924
05602,44.2836,-72.605
05640,44.3453,-72.4932
05641,44.1888,-72.4729
05647,44.4081,-72.2883
05648,44.385,-72.4935
05649,44.1561,-72.3578
05650,44.38,-72.4419
05651,44.2794,-72.4883
05652,44.7283,-72.5875
05653,44.7012,-72.4933
05654,44.1398,-72.4747
05655,44.6238,-72.5705
05656,44.6494,-72.6877
05657,44.5347,-72.5258
05658,44.3581,-72.3558
05660,44.2472,-72.7414
05661,44.538,-72.6184
05663,44.1514,-72.677
05664,44.1671,-72.6531
05667,44.2711,-72.3918
05669,44.0666,-72.7309
05672,44.4814,-72.7219
05673,44.1936,-72.8418
05674,44.111,-72.8609
05675,44.0738,-72.4187
05676,44.3429,-72.8091
05677,44.3929,-72.7097
05678,44.1563,-72.4757
05679,44.1073,-72.5397
05680,44.5441,-72.4707
05681,44.4547,-72.4037
05682,44.403,-72.5714
05701,43.6246,-72.9098
05730,43.4137,-72.8233
05732,43.6851,-73.1826
05733,43.8201,-73.0919
05734,43.9821,-73.3302
05735,43.6441,-73.1564
05736,43.6146,-73.0095
05737,43.759,-72.912
05738,43.5293,-72.8557
05739,43.34,-73.006
05740,43.9716,-73.1053
05742,43.4363,-72.9014
05743,43.6696,-73.3062
05744,43.6984,-73.085
05747,44.0052,-72.8416
05748,43.9197,-72.9109
05751,43.6543,-72.7892
05753,44.0001,-73.1754
05757,43.4789,-73.1247
05758,43.4339,-72.7873
05759,43.5371,-72.9627
05760,43.8027,-73.2928
05761,43.3622,-73.1495
05762,43.7927,-72.8291
05763,43.7267,-72.9996
05764,43.5319,-73.1918
05765,43.6524,-73.0351
05766,43.9923,-72.9875
05767,43.8751,-72.8287
05769,43.9192,-73.1155
05770,43.8869,-73.3204
05772,43.756,-72.7447
05773,43.4216,-72.9861
05774,43.4314,-73.1901
05775,43.3625,-73.2313
05776,43.2635,-73.1907
05777,43.5583,-73.0564
05778,43.8737,-73.2111
05819,44.4051,-71.9876
05820,44.7387,-72.3448
05821,44.3135,-72.1095
05822,44.7504,-72.1427
05824,44.4368,-71.8615
05825,44.8623,-72.2456
05826,44.6466,-72.4025
05827,44.6811,-72.3581
05828,44.4371,-72.1197
05829,44.9521,-72.0703
05830,44.9802,-71.9849
05832,44.5882,-71.9127
05833,44.8257,-71.9774
05836,44.5152,-72.2663
05837,44.6586,-71.8153
05839,44.6747,-72.2131
05841,44.6069,-72.2943
05842,44.5532,-72.2208
05843,44.5093,-72.3471
05845,44.7964,-72.3002
05846,44.8013,-71.8631
05847,44.7915,-72.4568
05850,44.5416,-72.0175
05851,44.5554,-72.0716
05853,44.8947,-71.9665
05855,44.9278,-72.1921
05857,44.936,-72.3047
05858,44.5494,-71.7957
05859,44.9673,-72.4453
05860,44.8018,-72.103
05862,44.3189,-72.2259
05866,44.6422,-72.1276
05867,44.6629,-72.0422
05868,44.8946,-72.3774
05871,44.6877,-71.9418
05872,44.8668,-72.0466
05873,44.4221,-72.2055
05874,44.877,-72.4676
05875,44.7109,-72.2565
05901,44.9429,-71.6823
05902,45.0085,-71.4901
05903,44.9323,-71.5828
05904,44.4166,-71.7065
05905,44.6937,-71.6695
05906,44.4761,-71.7148
05907,44.9201,-71.8011
06001,41.7907,-72.8538
06002,41.8426,-72.7406
06010,41.6812,-72.9407
06013,41.7598,-72.959
06016,41.9042,-72.5445
06018,42.0265,-73.3087
06019,41.8596,-72.907
06020,41.8345,-72.9286
06021,42.0218,-73.1043
06022,41.8654,-72.9273
06023,41.6137,-72.72
06024,42.012,-73.2743
06026,41.9427,-72.7423
06027,42.004,-72.9118
06029,41.915,-72.4495
06031,41.9578,-73.3174
06032,41.7253,-72.8312
06033,41.7079,-72.542
06035,41.9606,-72.8009
06037,41.6113,-72.7778
06039,41.95,-73.4448
06040,41.7617,-72.5225
06042,41.7975,-72.5269
06043,41.7665,-72.439
06051,41.6652,-72.7698
06052,41.6572,-72.8052
06053,41.6886,-72.7943
06057,41.8441,-73.0062
06058,41.9718,-73.1954
06059,41.949,-72.9448
06060,42.007,-72.8457
06061,41.8755,-72.967
06062,41.6734,-72.8608
06063,41.927,-72.9716
06065,41.9739,-73.0041
06066,41.8364,-72.4606
06067,41.6572,-72.6632
06068,42.0147,-73.4205
06069,41.8543,-73.4472
06070,41.8761,-72.8147
06071,41.9946,-72.4521
06073,41.6603,-72.5577
06074,41.8353,-72.5733
06076,41.9897,-72.2616
06078,41.9891,-72.65
06081,41.9065,-72.769
06082,41.9839,-72.5547
06084,41.8789,-72.3646
06085,41.7464,-72.8881
06088,41.9058,-72.5965
06089,41.8373,-72.8229
06090,41.9465,-72.8631
06091,42.0127,-72.9747
06092,41.8734,-72.8591
06093,42.0028,-72.7243
06095,41.8711,-72.6736
06096,41.9275,-72.657
06098,41.957,-73.0873
06103,41.7676,-72.6734
06105,41.7747,-72.7051
06106,41.7487,-72.6949
06107,41.7541,-72.759
06108,41.7809,-72.6216
06109,41.7013,-72.6703
06110,41.7327,-72.7337
06111,41.687,-72.7308
06112,41.7931,-72.6964
06114,41.7394,-72.6695
06117,41.7869,-72.762
06118,41.7487,-72.6099
06119,41.7634,-72.7272
06120,41.7894,-72.6653
06160,41.7666,-72.6912
06226,41.7084,-72.2073
06231,41.6255,-72.3703
06232,41.7331,-72.3761
06234,41.7894,-71.9527
06235,41.7929,-72.1276
06237,41.6942,-72.3072
06238,41.7831,-72.3395
06239,41.7915,-71.8566
06241,41.8563,-71.8484
06242,41.8931,-72.0952
06243,41.8452,-71.8025
06247,41.7671,-72.0662
06248,41.6849,-72.4058
06249,41.6313,-72.2402
06250,41.7733,-72.1974
06254,41.6153,-72.1432
06255,41.9883,-71.9026
06256,41.7371,-72.1573
06259,41.8701,-71.9907
06260,41.909,-71.872
06262,42.0204,-71.9481
06263,41.8404,-71.9062
06264,41.6942,-72.1004
06266,41.6727,-72.1702
06268,41.7997,-72.2478
06269,41.8083,-72.2699
06277,41.9688,-71.8397
06278,41.891,-72.1699
06279,41.8896,-72.2594
06280,41.6927,-72.1404
06281,41.9725,-72.0153
06282,41.9424,-72.0795
06320,41.3494,-72.1024
06330,41.6429,-72.0753
06331,41.6979,-71.9998
06332,41.7313,-71.9022
06333,41.3859,-72.2451
06334,41.5443,-72.1742
06335,41.4312,-72.0616
06336,41.5793,-72.195
06339,41.4446,-71.9958
06340,41.3571,-72.0453
06350,41.6483,-72.0683
06351,41.5892,-71.9494
06353,41.4582,-72.1412
06354,41.7027,-71.8562
06355,41.3679,-71.9742
06357,41.3263,-72.2151
06359,41.4696,-71.8755
06360,41.5488,-72.0893
06365,41.5223,-72.0011
06370,41.4648,-72.1879
06371,41.3644,-72.3269
06373,41.6705,-71.799
06374,41.6804,-71.9142
06375,41.4051,-72.1249
06376,41.2942,-72.2538
06377,41.7262,-71.8175
06378,41.3806,-71.914
06379,41.367,-71.8577
06380,41.5655,-72.0531
06382,41.4623,-72.1177
06384,41.5814,-71.8319
06385,41.3574,-72.1558
06387,41.7428,-71.9105
06389,41.5642,-72.1293
06390,41.2702,-71.9879
06401,41.3443,-73.0689
06403,41.439,-73.0568
06405,41.2832,-72.798
06409,41.3513,-72.4202
06410,41.5117,-72.9042
06412,41.4059,-72.4832
06413,41.298,-72.53
06414,41.5667,-72.5559
06415,41.5574,-72.3473
06416,41.6141,-72.6642
06417,41.3689,-72.4623
06418,41.3266,-73.0833
06419,41.3793,-72.5785
06420,41.4852,-72.2668
06422,41.4622,-72.6828
06423,41.4671,-72.388
06424,41.5589,-72.5056
06426,41.353,-72.3987
06437,41.334,-72.7005
06438,41.4571,-72.5035
06441,41.4651,-72.5774
06442,41.343,-72.4454
06443,41.3397,-72.6278
06444,41.5627,-72.9332
06447,41.6331,-72.4547
06450,41.533,-72.7739
06451,41.542,-72.8235
06455,41.515,-72.7172
06456,41.5399,-72.5502
06457,41.5476,-72.6549
06460,41.2149,-73.0514
06461,41.2395,-73.0752
06467,41.5679,-72.8998
06468,41.3379,-73.225
06469,41.5087,-72.4475
06470,41.3941,-73.3195
06471,41.3306,-72.7747
06472,41.3802,-72.7789
06473,41.3807,-72.856
06475,41.3017,-72.3857
06477,41.2827,-73.0272
06478,41.4313,-73.135
06479,41.577,-72.9046
06480,41.5988,-72.589
06481,41.5336,-72.7003
06482,41.4067,-73.2449
06483,41.381,-73.0872
06484,41.306,-73.1383
06488,41.4745,-73.2329
06489,41.6133,-72.8725
06492,41.4591,-72.8046
06498,41.3069,-72.4665
06510,41.3065,-72.926
06511,41.3162,-72.9267
06512,41.2805,-72.8722
06513,41.3197,-72.8682
06514,41.3735,-72.9412
06515,41.3279,-72.9696
06516,41.2739,-72.9669
06517,41.3483,-72.905
06518,41.4276,-72.9135
06519,41.2953,-72.9359
06524,41.4261,-72.9931
06525,41.3567,-73.0101
06604,41.1758,-73.2017
06605,41.1624,-73.2181
06606,41.2117,-73.208
06607,41.1737,-73.1669
06608,41.1868,-73.181
06610,41.2046,-73.1694
06611,41.2601,-73.2095
06612,41.265,-73.3009
06614,41.2302,-73.1279
06615,41.1712,-73.1346
06702,41.5572,-73.0456
06704,41.5865,-73.033
06705,41.5488,-72.9931
06706,41.5325,-73.0233
06708,41.5496,-73.0672
06710,41.5691,-73.0458
06712,41.4993,-72.976
06716,41.6007,-72.9733
06750,41.7231,-73.2642
06751,41.6379,-73.2122
06752,41.5208,-73.3597
06754,41.7718,-73.358
06755,41.6504,-73.4812
06756,41.8473,-73.2361
06757,41.7412,-73.4586
06758,41.6755,-73.2421
06759,41.7575,-73.214
06762,41.5277,-73.123
06763,41.6921,-73.202
06770,41.4892,-73.053
06776,41.6018,-73.4157
06777,41.6929,-73.3398
06778,41.7096,-73.1096
06779,41.5947,-73.0817
06782,41.6547,-73.0476
06783,41.554,-73.3
06784,41.5784,-73.4957
06785,41.6995,-73.4445
06786,41.6692,-73.0151
06787,41.6702,-73.0859
06790,41.8378,-73.1288
06791,41.7551,-73.0584
06793,41.6295,-73.2884
06794,41.6495,-73.3235
06795,41.6186,-73.1228
06796,41.8704,-73.3328
06798,41.5615,-73.207
06801,41.3747,-73.3931
06804,41.4674,-73.3922
06807,41.0611,-73.592
06810,41.3763,-73.4592
06811,41.4244,-73.4816
06812,41.488,-73.4882
06820,41.0786,-73.4819
06824,41.1753,-73.281
06825,41.1972,-73.2423
06830,41.048,-73.6238
06831,41.0878,-73.6609
06840,41.1592,-73.4992
06850,41.1265,-73.4431
06851,41.1394,-73.4041
06853,41.0694,-73.4382
06854,41.0895,-73.4287
06855,41.093,-73.3969
06856,41.1112,-73.4208
06870,41.0291,-73.5697
06877,41.3064,-73.5022
06878,41.0318,-73.5828
06880,41.1429,-73.3474
06883,41.2284,-73.3726
06890,41.1464,-73.2894
06896,41.3051,-73.3917
06897,41.207,-73.4401
06901,41.0536,-73.5382
06902,41.0589,-73.5466
06903,41.1356,-73.5722
06905,41.0888,-73.5435
06906,41.071,-73.5225
06907,41.1009,-73.5202
07001,40.5833,-74.2701
07002,40.6644,-74.1087
07003,40.81,-74.1869
07004,40.8826,-74.3041
07005,40.9295,-74.421
07006,40.852,-74.2816
07008,40.5848,-74.2285
07009,40.8566,-74.2288
07010,40.8221,-73.9879
07011,40.8784,-74.1447
07012,40.8475,-74.1598
07013,40.8691,-74.1727
07014,40.8316,-74.1356
07016,40.6565,-74.3038
